uid,title,url,imgUrl,website,type,episode,subTitle
89171a9f-1618-445d-ac98-44e34c1e791f,今晚我当家,http://www.iqiyi.com/v_19rron3exg.html,http://pic4.qiyipic.com/image/20140819/d1/d0/24/a_50908514_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,画家老爸与自画像神同步
2eb1b58c-1dcb-43f2-a6c8-39599f88cec7,挑战九宫格,http://www.iqiyi.com/v_19rrnyb0po.html,http://pic8.qiyipic.com/image/20140820/e3/8f/15/a_100002368_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2014-12-30期,北漂演员似林更新 与大王相爱相杀
8f2dd33e-3b02-48aa-b8fe-84f173b0679e,喜从天降,http://www.iqiyi.com/zongyi/20130226/408937b040a97da4.html,http://pic3.qiyipic.com/image/20140723/fd/09/a_50909396_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-02-24期,创意舞蹈《唤醒》 声音大反转
7aab14a5-8c21-44b0-9961-430ff8cb3e69,Animals,http://www.iqiyi.com/v_19rrnmuc44.html,http://pic6.qiyipic.com/image/20150324/53/0a/a_100009846_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-03-29期,丽咩专心啃草 银赫试图沟通被无视
95eb3dc4-7ea5-4bc5-881d-901ffa152b60,“HIP-HOP”达人街舞挑战赛,http://www.iqiyi.com/v_19rron6ggw.html,http://pic3.qiyipic.com/image/20150711/e5/60/a_100013484_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,广州赛区海选
1ae35ba7-d2c5-4cbb-add1-d18790032b8b,食话实说,http://www.iqiyi.com/v_19rron3djk.html,http://pic1.qiyipic.com/image/20150326/fa/d1/ef/a_100000482_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,20150711
5de64bc7-9eef-4fb3-b98b-dba46c3bc075,我要找到你,http://www.iqiyi.com/v_19rrnt0lf0.html,http://pic5.qiyipic.com/image/20140820/26/0e/c2/a_50909136_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-04-26期,父亲想起女儿泣不成声
4ce483b0-541a-4fa1-aabd-16c58b6c9cb9,我爱偶像,http://www.iqiyi.com/v_19rron0hs8.html,http://pic5.qiyipic.com/image/20140829/0c/c1/a_100006862_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-05-15期,20150515
5b189b6c-ff5f-4d35-8ed4-213e22f2ef95,Stardust第2季,http://www.iqiyi.com/v_19rronqd1c.html,http://pic7.qiyipic.com/image/20150625/ec/fc/a_100013114_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-08期,大势组合集体回归
81e970a9-35dc-44ea-a7b4-6e0fc8c08109,2014MBC演技大赏,http://www.iqiyi.com/v_19rrnycps8.html,http://pic2.qiyipic.com/image/20141228/f7/eb/a_100009084_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-12-30期,2014MBC演技大赏之超清中字完整版
2467688b-c7e8-45a9-8a35-5b078ae17e1b,爸爸请回答2015,http://www.iqiyi.com/v_19rronutm8.html,http://pic1.qiyipic.com/image/20150518/97/5f/a_100012267_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-08期,爸爸的“小棉袄”和“小棉裤”
a6597cc2-e006-41a5-8e42-995a5ca70b1b,士兵突击第2季,http://www.iqiyi.com/zongyi/20130712/445f7162046d603f.html,http://pic7.qiyipic.com/image/20140814/a1/60/a_50908463_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-07-12期,魔鬼训练 "嘎子"谢孟伟加盟
f629b99d-6bfb-4554-b950-d7711c5b1f45,远方的爸爸,http://www.iqiyi.com/v_19rrnlvf64.html,http://pic4.qiyipic.com/image/20150311/9a/d8/a_100010886_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-04-09期,丹丹训大叔要听话 充当小大人 
29fc664f-4254-49a5-bb42-d14e4525c0d0,保卫爱情,http://www.iqiyi.com/v_19rrhcqg64.html,http://pic1.qiyipic.com/image/20140807/f8/e3/a_50909266_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-12-25期,你到底爱不爱我
e015bf0a-93d9-4399-9a6a-862035948609,粤讲粤掂,http://www.iqiyi.com/v_19rroon7bc.html,http://pic9.qiyipic.com/image/20140404/5b/8c/ae/a_100003759_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-04期,来自星星的宝贝
067be16d-ffaf-46ab-afdf-1b0e8a50cee5,我爱我的祖国,http://www.iqiyi.com/v_19rroopx1w.html,http://pic5.qiyipic.com/image/20150323/dd/e2/96/a_50908399_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,“表情帝”杨迪表演奔溃唇语
778f5e9b-0fb1-4db9-9228-981cccf1006f,一起变美吧,http://www.iqiyi.com/v_19rroopn8g.html,http://pic6.qiyipic.com/image/20150323/50/ed/a_100010071_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,"胸大"成爱情终结者的美丽蜕变
7c1c66f3-821a-4f73-b04d-bf8e564f0c94,天才童声,http://www.iqiyi.com/zongyi/20120714/62c55cb9eedaa775.html,http://pic2.qiyipic.com/image/20140905/1b/00/a_50908385_m_601_180_236.jpg,iqiyi,zongyi,更新至2012-07-13期,阳光宅男 歌声鼓舞全场
8ceb331c-1774-49a8-bc4c-7b2aed813829,相声,http://www.iqiyi.com/v_19rrifuha3.html,http://pic4.qiyipic.com/image/20150325/c9/be/c3/a_50909607_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2013-08-31期,郭荣起 打牌论（下）
af2ac3f5-aa21-4089-9499-a22442e999a6,养生,http://www.iqiyi.com/v_19rron16cc.html,http://pic5.qiyipic.com/image/20140704/44/b5/7c/a_50908126_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-12期,20150712
ea1a9caf-3039-4bb3-ba6c-3af9fe938956,央视2015元宵晚会,http://www.iqiyi.com/v_19rro03ll8.html,http://pic3.qiyipic.com/image/20150305/0b/6f/a_100010421_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-03-05期,完整版 四老腊肉致青春
b5023c96-d403-4050-9aea-ce61f002a0f6,你猜你猜你猜猜猜,http://www.iqiyi.com/zongyi/20120304/2091d9e730cb3e92.html,http://pic0.qiyipic.com/image/20140820/d2/fa/a_50907984_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2012-03-03期,半百美魔女水嫩肌肤完胜20嫩妹
31516d2b-06d0-44af-af1a-19f4f7c12cf0,中国少年派,http://www.iqiyi.com/v_19rron3kug.html,http://pic1.qiyipic.com/image/20140805/bb/df/db/a_50909211_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,萌娃感农庄风情 草帽姐一展歌喉
29379d3a-fdb1-4dc9-baf0-eca3b2556200,黑龙江卫视美丽俏佳人,http://www.iqiyi.com/v_19rrnyiayk.html,http://pic0.qiyipic.com/image/20150327/c5/fb/ef/a_50909218_m_601_m6_180_236.jpg,iqiyi,zongyi,更新至2014-12-31期,新年新气色
d3109005-c362-410a-8d1d-e98daa523967,我要上春晚,http://www.iqiyi.com/v_19rro4dj5o.html,http://pic8.qiyipic.com/image/20140905/79/7b/a_50908637_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-01-25期,总决选最终一战 姜少峰演绎踢踏舞
d31de97f-b668-41b1-b5e8-f1607f062e2b,活力大冲关,http://www.iqiyi.com/v_19rron65v0.html,http://pic1.qiyipic.com/image/20150327/5a/1d/29/a_50908243_m_601_m5_180_236.jpg,iqiyi,zongyi,更新至2015-07-12期,20150712
ae1943b4-0e41-45fe-acf3-d4d34d887312,快乐宝贝GO,http://www.iqiyi.com/v_19rrifugmy.html,http://pic7.qiyipic.com/image/20150327/95/51/d4/a_50908739_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-08-29期,20130829
c2cddb18-b3c8-4693-abad-2e22301626cc,生命通道,http://www.iqiyi.com/v_19rroopnqc.html,http://pic2.qiyipic.com/image/20150403/0c/12/a_100011388_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,天使的微笑
8b0cd690-0be3-43d4-b45f-13f4fd6fb366,上菜第2季,http://www.iqiyi.com/v_19rrnxh6nk.html,http://pic9.qiyipic.com/image/20141218/19/d9/a_100008817_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-01-03期,童年老味道 金黄煎饼里的儿时情怀
6a9efaef-7bef-46d2-8ed2-cb3f070feb38,斗阵来看戏,http://www.iqiyi.com/v_19rron66lk.html,http://pic2.qiyipic.com/image/20140729/b3/7e/a_100006362_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-12期,20150712
dc8f8a24-5f87-436f-bd87-660487950f0d,第15届青歌赛,http://www.iqiyi.com/zongyi/20130522/8a42811b9fd771e5.html,http://pic9.qiyipic.com/image/20140725/d0/b2/a_50909549_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-05-22期,颁奖盛典
a61834b0-94c6-44a3-8f8b-ad024fb0cbaa,志云饭局,http://www.iqiyi.com/zongyi/20110712/8d2a5baca6917fe1.html,http://pic3.qiyipic.com/image/20140818/92/0f/a_50908005_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2008-12-06期,黎耀祥袒露抛妻另娶真相
7a248664-4424-4154-875b-e8ab2a9e93e4,新10放,http://www.iqiyi.com/v_19rron3bw4.html,http://pic3.qiyipic.com/image/20150209/69/13/a_100009351_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,《道士下山》获两级化评论
0257bb48-e57e-450b-b74b-ebe967aed617,2013酷舞先锋CCTV街舞争霸赛,http://www.iqiyi.com/zongyi/20130714/98fae0c92d14217b.html,http://pic8.qiyipic.com/image/20140814/1e/53/a_50909847_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-07-14期,街舞冠军战 吴克群倾情助阵
d545507b-8ac1-4279-9191-a75e8005a4f1,韩来之星,http://www.iqiyi.com/v_19rromzgsg.html,http://pic7.qiyipic.com/image/20150709/f4/f3/a_100013426_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,李敏镐的穿衣风格
4da2f8d8-9475-401a-8772-24fe809202cf,男人帮,http://www.iqiyi.com/zongyi/20121220/7bd7de8dc7660ee6.html,http://pic4.qiyipic.com/image/20140829/15/32/a3/a_50908725_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2012-12-20期,飞利浦臻锋型男挑战赛第2集
47b69449-2607-4713-afe1-77c166ef55ac,我要上春晚,http://www.iqiyi.com/v_19rro4dj5o.html,http://pic8.qiyipic.com/image/20140905/79/7b/a_50908637_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-01-25期,总决选最终一战 姜少峰演绎踢踏舞
c99c9835-aaf8-45c9-98c3-1f67b5abc90b,活力大冲关,http://www.iqiyi.com/v_19rron65v0.html,http://pic1.qiyipic.com/image/20150327/5a/1d/29/a_50908243_m_601_m5_180_236.jpg,iqiyi,zongyi,更新至2015-07-12期,20150712
c3a277ec-e126-43de-9050-ffbd407c0359,快乐宝贝GO,http://www.iqiyi.com/v_19rrifugmy.html,http://pic7.qiyipic.com/image/20150327/95/51/d4/a_50908739_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-08-29期,20130829
43b7d507-2a07-4f4d-b56c-7a7304405f68,生命通道,http://www.iqiyi.com/v_19rroopnqc.html,http://pic2.qiyipic.com/image/20150403/0c/12/a_100011388_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,天使的微笑
8a789266-d887-457e-9cfd-4d54cf1149d0,上菜第2季,http://www.iqiyi.com/v_19rrnxh6nk.html,http://pic9.qiyipic.com/image/20141218/19/d9/a_100008817_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-01-03期,童年老味道 金黄煎饼里的儿时情怀
70920e80-3be7-49f3-b54e-e85064e9bf39,斗阵来看戏,http://www.iqiyi.com/v_19rron66lk.html,http://pic2.qiyipic.com/image/20140729/b3/7e/a_100006362_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-12期,20150712
129c687a-8566-401c-9578-9e85ae768ed3,第15届青歌赛,http://www.iqiyi.com/zongyi/20130522/8a42811b9fd771e5.html,http://pic9.qiyipic.com/image/20140725/d0/b2/a_50909549_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-05-22期,颁奖盛典
8185b92d-d64b-4b6c-b43c-230c9e171218,志云饭局,http://www.iqiyi.com/zongyi/20110712/8d2a5baca6917fe1.html,http://pic3.qiyipic.com/image/20140818/92/0f/a_50908005_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2008-12-06期,黎耀祥袒露抛妻另娶真相
505969ca-a39c-42d7-9209-eba69854a7ae,新10放,http://www.iqiyi.com/v_19rron3bw4.html,http://pic3.qiyipic.com/image/20150209/69/13/a_100009351_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,《道士下山》获两级化评论
ccc84575-a919-40d7-98d3-6447da0e1ada,2013酷舞先锋CCTV街舞争霸赛,http://www.iqiyi.com/zongyi/20130714/98fae0c92d14217b.html,http://pic8.qiyipic.com/image/20140814/1e/53/a_50909847_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-07-14期,街舞冠军战 吴克群倾情助阵
bfaae37c-a02d-4ca8-8863-3c157dad7d61,韩来之星,http://www.iqiyi.com/v_19rromzgsg.html,http://pic7.qiyipic.com/image/20150709/f4/f3/a_100013426_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,李敏镐的穿衣风格
b899e356-310e-423b-b61c-7e867fb2b240,男人帮,http://www.iqiyi.com/zongyi/20121220/7bd7de8dc7660ee6.html,http://pic4.qiyipic.com/image/20140829/15/32/a3/a_50908725_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2012-12-20期,飞利浦臻锋型男挑战赛第2集
8f71e59c-154d-43e7-877c-5cce47efebbc,第17届全球华语榜中榜,http://www.iqiyi.com/zongyi/20130419/3a14488c88e38059.html,http://pic1.qiyipic.com/image/20140725/e2/9e/94/a_50909569_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-04-18期,第17届全球华语榜中榜 完整版
fd261ddd-4148-417a-88f9-e44f23395a3b,现场说法,http://www.iqiyi.com/v_19rron3cb4.html,http://pic7.qiyipic.com/image/20150324/f0/9b/a_100007232_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,继母的秘密
2742c538-10cf-41cd-88ad-20d2b9c3aa7a,超级女兵,http://www.iqiyi.com/v_19rrh42eks.html,http://pic4.qiyipic.com/image/20140102/a_100001986_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-03-24期,兵王决战 简文君滑降摔伤
22808adf-5647-4ea8-8058-68a86ddbec20,天籁之爱藏歌会,http://www.iqiyi.com/v_19rrhvh210.html,http://pic5.qiyipic.com/image/20131218/a_100001729_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-04-20期,阿兰惊艳出场 演绎一念执着
c01a2586-1d3d-4ea5-8a0d-0669a50482a0,组团儿上春晚,http://www.iqiyi.com/v_19rrnn0ygo.html,http://pic5.qiyipic.com/image/20150104/ef/97/a_100009292_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-03-30期,都市年轻人的生活剧
b44ec0e1-4da2-47d8-9d4e-f8d7b4db7955,大国文化,http://www.iqiyi.com/v_19rroopn10.html,http://pic5.qiyipic.com/image/20140806/12/26/a_100006299_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,美女主持变小乔
72fea963-cea6-4d3f-aed1-65ed2b6a10f7,嘻笑看戏曲,http://www.iqiyi.com/v_19rrna2uac.html,http://pic4.qiyipic.com/image/20140805/52/88/6f/a_50908538_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2014-11-24期,20141124
681dbd00-3736-424c-bf95-0dfcfdf2dcb1,前往世界的尽头itteQ,http://www.iqiyi.com/v_19rrh9t0lk.html,http://pic1.qiyipic.com/image/20140811/84/2a/29/a_100000543_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2009-10-04期,加拿大埃及温泉挑战珠峰
2de57547-6030-4e67-ba32-fe615c592241,北京卫视2015春晚,http://www.iqiyi.com/v_19rro1buvc.html,http://pic0.qiyipic.com/image/20150204/86/e7/a_100010297_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-02-19期,TFboys唱响幸运符号
a788d006-71fc-433f-bc96-2a467f0f9bdb,百家心,http://www.iqiyi.com/v_19rrnyf1pg.html,http://pic3.qiyipic.com/image/20140806/a6/fc/00/a_50908708_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2014-12-31期,上门女婿的烦恼
aeb553ed-c05a-4e63-b827-34d8cda8b61f,大戏看北京,http://www.iqiyi.com/v_19rroo8h9k.html,http://pic7.qiyipic.com/image/20140818/e0/1d/94/a_50908252_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-02期,苗圃热唱显温柔 赫子铭遇惊马
167bbb86-c838-4dd2-99f0-cb4e833f8696,韩娱星动态,http://www.iqiyi.com/v_19rronswhs.html,http://pic1.qiyipic.com/image/20150324/d3/3a/89/a_50909491_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,KARA新专辑回归
24ea784f-48a5-4728-9d05-6da8a44f320a,掌声响起来,http://www.iqiyi.com/v_19rrnlv4ww.html,http://pic9.qiyipic.com/image/20150127/3a/f3/a_100010139_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-04-09期,任静一家琴瑟和鸣 霍尊现场助阵
e1bf3bb9-f7c0-4e75-ae38-ed3380c6f283,天津卫视笑傲江湖,http://www.iqiyi.com/zongyi/20111224/1adbfccec1240f92.html,http://pic9.qiyipic.com/image/20140707/28/2b/a_50908232_m_601_180_236.jpg,iqiyi,zongyi,更新至2011-12-23期,郭德纲曝于谦是最有钱相声演员
285b2667-83df-4e36-925f-306c23f5f2a8,以德服人,http://www.iqiyi.com/zongyi/20130617/501222771e94b60a.html,http://pic9.qiyipic.com/image/20140728/08/c7/af/a_50908728_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-06-18期,郭德纲对马东吐真言 相声艺人无义气
8f6aea89-2784-4b46-a808-4123dc97dffe,历年跨年演唱会精编特辑,http://www.iqiyi.com/v_19rrh1xlps.html,http://pic4.qiyipic.com/image/20131231/a_100001946_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-12-30期,20131230
04a58ac9-0a13-4254-aa42-71307c40a8f0,同趣大调查,http://www.iqiyi.com/v_19rroopvqs.html,http://pic5.qiyipic.com/image/20150325/34/1f/ee/a_50908351_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,探寻恐龙乐园 重返恐龙时代
5f182465-3474-41d6-9b99-03a26cf38040,湖南卫视给力2011跨年演唱会,http://www.iqiyi.com/zongyi/20110101/d399f01af2b139d4.html,http://pic6.qiyipic.com/image/20140704/13/8f/a_50907898_m_601_180_236.jpg,iqiyi,zongyi,更新至2011-01-01期,李炜 武艺 陈翔 我的舞台
b16c1f9c-e9ec-421a-9b7f-d62ae3e63d44,戏曲精选,http://www.iqiyi.com/zongyi/20130425/51594076b635e58f.html,http://pic7.qiyipic.com/image/20140725/f1/79/47/a_50909585_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-05-24期,殷仙 晋剧《下河东》选段
e2390d2e-d671-4dcf-a9ec-72f5b7af6db7,幸福魔方,http://www.iqiyi.com/zongyi/20110831/385f8744b03b7014.html,http://pic6.qiyipic.com/image/20140703/52/c1/a_50907784_m_601_180_236.jpg,iqiyi,zongyi,更新至2011-08-30期,钢管舞教练的烦恼
7b093339-5c38-4676-b134-efc0d08b0ae5,挑战千曲,http://www.iqiyi.com/v_19rrhwh4h8.html,http://pic4.qiyipic.com/image/20140822/f7/f2/dd/a_100001774_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2014-06-22期,李辉才“被”捐款 情歌王子回归  
ff9f66d8-cf69-444a-bbe7-13175750c24c,亮剑,http://www.iqiyi.com/zongyi/20111226/e8e64515ecf4b480.html,http://pic7.qiyipic.com/image/20140822/27/dd/a_50908155_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2011-12-25期,自杀丈夫为哪般
62633577-0797-4774-b345-1603d35ef0a9,我是歌手黄贯中,http://www.iqiyi.com/zongyi/20130416/92cb7203ca7174a5.html,http://pic5.qiyipic.com/image/20140922/57/d2/a_50909505_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-04-12期,黄贯中《龙的传人》
7b13f2c6-6ec9-43f4-aad1-631eb7ea8694,Hello异乡人,http://www.iqiyi.com/v_19rrnviz3w.html,http://pic5.qiyipic.com/image/20141016/ee/e9/a_100007489_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-01-15期,新年团体旅行 申凤善惊喜来访
16b1ed6b-d407-4d00-b51a-567e5204d445,调查,http://www.iqiyi.com/v_19rron3d0s.html,http://pic1.qiyipic.com/image/20140709/7e/f9/73/a_50908418_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,女子离奇坠落身亡
099be8b5-d56a-4d95-a56a-302bbd55aba2,桌桌有娱,http://www.iqiyi.com/v_19rroo07vc.html,http://pic1.qiyipic.com/image/20150324/34/ea/96/a_50909192_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2015-07-09期,甜馨 最可爱的女汉子
a0642a51-e893-41a7-b938-5db466cfe892,心动女人帮,http://www.iqiyi.com/v_19rrnzg70k.html,http://pic5.qiyipic.com/image/20130904/a_100000328_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2014-12-21期,她们为什么不会老
8e3e496d-7cbb-420e-8f74-bdabaf681454,8090,http://www.iqiyi.com/zongyi/20101228/7a1c87babe402c1b.html,http://pic7.qiyipic.com/image/20140818/1a/a7/a_50907703_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2010-12-27期,分手旅行
f7a22c59-e304-470f-af3a-2d73c9704e58,炫舞激情啦啦队选拔赛,http://www.iqiyi.com/zongyi/20120910/386e5ea0ce399b31.html,http://pic5.qiyipic.com/image/20140716/61/8d/a_50908779_m_601_180_236.jpg,iqiyi,zongyi,更新至2012-09-01期,第4场 完整版
44c185e4-9b3b-4b07-80b3-264f39edfbff,睩睩娱乐圈,http://www.iqiyi.com/v_19rroo4hos.html,http://pic9.qiyipic.com/image/20150324/55/ae/a_100010296_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,廖凡汤唯新戏擦出火花甜蜜共舞
c66086c9-43a3-41a2-9067-7edaf0924c28,节奏大师,http://www.iqiyi.com/v_19rrgyu2zg.html,http://pic5.qiyipic.com/image/20131219/a_100001762_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-03-29期,20140329
54dedb4b-f56d-4b08-8b06-168df20ee1a9,艾问·常识,http://www.iqiyi.com/v_19rronvxf0.html,http://pic4.qiyipic.com/image/20150119/66/9b/a_100009297_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2015-07-08期,癌症的真面目和防范措施
fc804748-bd2b-4ff2-8eed-1057d50a32f6,社会纵横,http://www.iqiyi.com/v_19rronujo8.html,http://pic2.qiyipic.com/image/20150324/ca/50/58/a_50908240_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2015-07-08期,奇葩的相亲
063ab1fb-6712-4b37-abdd-7b2999ff159f,耍大牌,http://www.iqiyi.com/v_19rroo6ow0.html,http://pic8.qiyipic.com/image/20140807/4c/bc/9f/a_100000412_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,配合默契获得胜利
671311fd-8420-4a0c-a716-af741aecc76f,说事拉理,http://www.iqiyi.com/zongyi/20110912/b833b3ff571e8b81.html,http://pic2.qiyipic.com/image/20140809/95/3e/ec/a_50907836_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2011-09-11期,水中捞钱的“神人”（下）
32eb6b32-f59a-4d71-9e2a-7b9e354225d9,年轻十岁,http://www.iqiyi.com/v_19rroorauw.html,http://pic7.qiyipic.com/image/20150106/20/a3/a_100009377_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-06期,乐观明媚 不惑之年的逐梦之旅
f60a13b1-93b8-40f1-b223-91a282a4446e,综艺劲爆点,http://www.iqiyi.com/v_19rrh3go8o.html,http://pic2.qiyipic.com/image/20141030/f3/e9/f4/a_50908499_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2014-03-28期,周笔畅被贾玲模仿自己雷倒
154a6595-9759-4d92-b0eb-1e877caecec4,娱乐无极限,http://www.iqiyi.com/zongyi/20130628/aa9dbdfc4c334c27.html,http://pic0.qiyipic.com/image/20150325/c6/f1/55/a_50908033_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-06-28期,“小时代”里的他们
8ea84a1b-1f48-4889-a371-fa1f358e06f9,我是歌手黄绮珊,http://www.iqiyi.com/zongyi/20130416/631d48777021bf13.html,http://pic2.qiyipic.com/image/20140723/0c/96/a_50909494_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-04-12期,黄绮珊《只有你》
ed352151-3d58-466b-941f-a5611b1ce1bd,改变世界的Quiz,http://www.iqiyi.com/v_19rroo4e3o.html,http://pic3.qiyipic.com/image/20150501/f4/e8/a_100011981_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,应洙慧静相互攻击年龄
36bb0a5d-850f-4159-a231-2c41ea8007c9,新笑林,http://www.iqiyi.com/v_19rrh129pw.html,http://pic6.qiyipic.com/image/20140808/6e/6d/de/a_50908125_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2014-01-04期,20140104
ddb4d86d-9749-4c17-8996-299b8dab0c16,春妮的周末时光,http://www.iqiyi.com/v_19rron35pw.html,http://pic1.qiyipic.com/image/20150324/62/c8/59/a_50909392_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,水均益携水家众亲属来做客
6349188f-8287-4fde-a23e-007f8b5e803f,越淘越开心,http://www.iqiyi.com/v_19rroo0h4g.html,http://pic5.qiyipic.com/image/20140707/c3/a0/50/a_50908296_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-09期,走进天津 寻找钻石项链
3397ec55-ebd1-4ef8-89b2-b1d062cf1146,《中国梦之声》歌会,http://www.iqiyi.com/v_19rro1gqo8.html,http://pic2.qiyipic.com/image/20150223/c3/06/a_100010578_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-02-23期,2015春满东方中国梦之声新春歌会
82bd7da4-55fc-4274-bcba-59a9c4c94244,相亲才会赢,http://www.iqiyi.com/v_19rrh24tt8.html,http://pic9.qiyipic.com/image/20140703/35/8d/a_50907750_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-04-04期,崇尚爱我就要管我的妻管严
0008d9ca-ed6c-49ad-83bd-d40cb8767283,听歌聊八卦,http://www.iqiyi.com/v_19rronwzts.html,http://pic8.qiyipic.com/image/20150130/e6/a8/a_100009839_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-09期,揭秘！花千骨主演早期黑历史
5655a797-0ed2-4e94-9d80-fabac3c8a003,挑战麦克风,http://www.iqiyi.com/zongyi/20110920/2655279342097b50.html,http://pic7.qiyipic.com/image/20140704/6f/54/a_50907950_m_601_180_236.jpg,iqiyi,zongyi,更新至2011-09-19期,DL唱网络神曲 杨臣刚变动物教主
faa92ee7-0bd7-49e1-961c-1d32e4788b95,走进大戏台,http://www.iqiyi.com/v_19rroopv7o.html,http://pic4.qiyipic.com/image/20150323/2c/4b/a_100010233_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,决战之夜 同门对决
